10:15:24.154;IZENR;53.150;36;VAKIF          ;HALK           ;;;1,913.40;1013491;;128
10:15:24.154;IZENR;53.150;23;VAKIF          ;HALK           ;;;1,222.45;1013492;;128
10:15:24.154;IZENR;53.150;11;YAPI KREDI     ;HALK           ;;;584.65;1013493;;128
10:15:24.154;IZENR;53.150;2;IS             ;HALK           ;;;106.30;1013494;;128
10:15:24.154;IZENR;53.150;13;IS             ;AK             ;;;690.95;1013495;;128
10:15:24.154;IZENR;53.150;22;OYAK           ;AK             ;;;1,169.30;1013496;;128
10:15:24.154;IZENR;53.150;14;OYAK           ;IS             ;;;744.10;1013497;;128
10:15:24.154;IZENR;53.150;4;IS             ;IS             ;;;212.60;1013498;;128
10:15:35.136;VKING;32.420;521;A1 CAPITAL     ;BANK-OF-AMERICA;;;16,890.82;1013499;;1
10:15:24.154;IZENR;53.150;36;IS             ;AK             ;;;1,913.40;1013500;;128
10:15:24.154;IZENR;53.150;35;IS             ;IS             ;;;1,860.25;1013501;;128
10:15:24.154;IZENR;53.150;36;IS             ;VAKIF          ;;;1,913.40;1013502;;128
10:15:24.154;IZENR;53.150;35;IS             ;IS             ;;;1,860.25;1013503;;128
10:15:24.154;IZENR;53.150;36;IS             ;HALK           ;;;1,913.40;1013504;;128
10:15:24.154;IZENR;53.150;36;IS             ;AK             ;;;1,913.40;1013505;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013506;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013507;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013508;;128
10:15:24.154;IZENR;53.150;36;IS             ;VAKIF          ;;;1,913.40;1013509;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013510;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013511;;128
10:15:24.154;IZENR;53.150;23;IS             ;GARANTI        ;;;1,222.45;1013512;;128
10:15:24.154;IZENR;53.150;6;IS             ;ZIRAAT         ;;;318.90;1013513;;128
10:15:24.154;IZENR;53.150;35;IS             ;ZIRAAT         ;;;1,860.25;1013514;;128
10:15:24.154;IZENR;53.150;4;IS             ;ZIRAAT         ;;;212.60;1013515;;128
10:15:24.154;IZENR;53.150;1;IS             ;ZIRAAT         ;;;53.15;1013516;;128
10:15:24.154;IZENR;53.150;30;TEB            ;ZIRAAT         ;;;1,594.50;1013517;;128
10:15:24.154;IZENR;53.150;36;TEB            ;VAKIF          ;;;1,913.40;1013518;;128
10:15:24.154;IZENR;53.150;36;TEB            ;DENIZ          ;;;1,913.40;1013519;;128
10:15:24.154;IZENR;53.150;35;TEB            ;IS             ;;;1,860.25;1013520;;128
10:15:24.154;IZENR;53.150;36;TEB            ;INVESTAZ       ;;;1,913.40;1013521;;128
10:15:24.154;IZENR;53.150;28;TEB            ;HALK           ;;;1,488.20;1013522;;128
10:15:24.154;IZENR;53.150;36;TEB            ;IS             ;;;1,913.40;1013523;;128
10:15:24.154;IZENR;53.150;14;TEB            ;ZIRAAT         ;;;744.10;1013524;;128
10:15:24.154;IZENR;53.150;21;GARANTI        ;ZIRAAT         ;;;1,116.15;1013525;;128
10:15:24.154;IZENR;53.150;36;GARANTI        ;ZIRAAT         ;;;1,913.40;1013526;;128
10:15:24.154;IZENR;53.150;35;GARANTI        ;ZIRAAT         ;;;1,860.25;1013527;;128
